REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
"REGION1","S01B1","SEBMCCPH1",1,"SEBM",2019,2.8783048637952
"REGION1","S01B1","SEBMCCPH1",1,"SEBM",2020,3.791134803456
"REGION1","S01B1","SEBMCCPH1",1,"SEBM",2021,3.7382381839872
"REGION1","S01B1","SEBMCCPH1",1,"SEBM",2022,3.6853415645184
"REGION1","S01B1","SEBMCCPH1",1,"SEBM",2023,3.6324449450496
"REGION1","S01B1","SEBMCCPH1",1,"SEBM",2024,3.579534298368
"REGION1","S01B1","SEBMCCPH1",1,"SEBM",2025,3.5266376788992
"REGION1","S01B1","SEBMCCPH1",1,"SEBM",2060,3.26625144641694
"REGION1","S01B1","SEBMCHPH3",1,"SEBM",2026,0.233786646213209
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2020,83.4338657583932
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2021,162.953073966471
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2022,198.409225093313
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2023,201.758000869408
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2024,263.331454079398
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2025,264.011919759245
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2026,264.011919759245
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2027,225.037501661024
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2028,232.606928533166
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2029,261.342379912298
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2030,23.6978624175981
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2031,14.6578952201747
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2032,16.2437128998884
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2033,18.7526979909671
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2034,20.0551417103371
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2035,130.171067283736
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2036,129.477274642893
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2037,130.171067283735
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2038,130.170961600064
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2039,130.171067283736
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2040,188.294277912884
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2041,359.880186708961
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2042,317.955139293463
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2043,387.885071039084
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2044,381.45623413636
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2045,427.142497070823
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2046,438.42578140566
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2047,430.538259946739
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2048,442.142796910669
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2049,441.651293497296
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2050,443.194087627686
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2051,441.330090448056
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2052,443.203110857751
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2053,441.455615725773
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2054,439.786219079076
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2055,443.203110857751
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2056,443.203110857751
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2057,443.203110857751
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2058,443.203110857751
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2059,443.203110857751
"REGION1","S01B1","SEBMSTPH3",1,"SEBM",2060,425.135435992993
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2015,509.999595043522
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2016,515.809931208048
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2017,522.762038999655
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2018,528.533205870612
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2019,533.221498058561
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2020,537.614331022789
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2021,543.78996466068
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2022,548.553261656799
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2023,552.040247741571
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2024,555.194247779094
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2025,558.289139444217
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2026,566.334352018781
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2027,570.440771872305
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2028,574.551015835184
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2029,578.925065737088
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2030,582.627155894322
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2031,593.022845870385
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2032,597.058622762183
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2033,599.786130990165
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2034,603.808769805117
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2035,607.835394599183
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2036,613.409082256948
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2037,616.875993366816
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2038,621.403428718813
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2039,625.933921786269
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2040,630.483893648617
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2041,637.839894284325
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2042,643.351516791341
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2043,651.084728919529
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2044,661.957200946245
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2045,675.487602475595
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2046,685.498292899141
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2047,692.265540450151
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2048,706.568199200709
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2049,720.876318092805
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2050,732.840573867003
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2051,735.986197965043
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2052,739.061779830689
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2053,742.209349682528
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2054,745.856062752378
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2055,749.108714466366
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2056,744.42483853011
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2057,746.463713280905
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2058,749.406493727237
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2059,752.318505399252
"REGION1","S01B1","SEEL00TD0",1,"SEE1",2060,751.577620981082
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2024,0.0352572494075675
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2025,0.0424642279094503
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2026,0.0753623706086755
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2027,0.114586271100828
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2029,0.0911041613178634
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2030,0.220357808797297
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2031,0.255614637152397
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2032,0.290872518138665
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2033,0.326129346493766
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2034,0.361387227480034
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2035,0.396644055835134
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2036,0.431900884190349
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2037,0.440394301953564
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2038,0.380736987460897
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2039,0.537673474517871
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2040,0.281988429300255
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2041,0.59937345045488
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2042,0.62581659803679
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2043,0.652258692987531
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2044,0.67870184056944
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2045,0.70514498815135
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2046,0.351401172979639
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2047,0.7227734023289
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2048,0.731588135733258
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2049,0.740401816506447
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2050,0.749216549910809
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2051,0.136324796723799
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2052,0.764275491406243
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2053,0.771918646320149
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2054,0.779637590678182
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2055,0.387564415614069
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2056,0.795308110881254
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2057,0.803261791991059
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2058,0.811294420437596
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2059,0.819407048852304
"REGION1","S01B1","SEGOCVPH2",1,"SEGO",2060,0.827600729867294
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2015,737.17355604267
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2016,767.141817803217
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2017,844.125364609121
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2018,865.718472803179
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2019,841.303946452622
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2020,771.197774256
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2021,743.401508237851
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2022,724.1805121824
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2023,724.1805121824
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2024,579.059030371808
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2025,645.078029398157
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2026,594.502421885812
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2027,661.0130117136
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2028,661.0130117136
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2029,661.0130117136
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2030,661.0130117136
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2031,661.0130117136
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2032,661.0130117136
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2033,661.0130117136
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2034,661.0130117136
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2035,505.178571894261
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2036,522.4458775536
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2037,522.4458775536
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2038,496.392880192331
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2039,522.4458775536
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2040,424.0154305296
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2041,174.947088480374
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2042,208.4240824848
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2043,81.6378090011177
"REGION1","S01B1","SENUG2PH3",1,"SEUR",2044,114.67624896
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2015,45.9240788758752
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2016,44.7389333568115
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2017,43.5537878377478
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2018,42.3687663138211
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2019,41.1836207947574
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2020,39.9984752756938
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2021,36.6205216935686
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2022,35.0953513744205
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2023,34.7801568261523
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2024,31.3244209614672
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2025,24.318597880895
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2026,24.0941420546429
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2027,23.8696862283907
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2028,8.16435332789527
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2030,15.7249815052493
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2031,12.3774356224397
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2032,12.2762465764301
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2033,11.4510843169805
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2034,10.527068962512
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2035,8.54329918463998
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2036,8.47109435904
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2037,8.39888953344
"REGION1","S01B1","SEWSCHPH2",1,"SEWS",2038,4.8572504064
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2015,0.380287515168
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2016,0.378114022512
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2017,0.375940529856
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2018,0.212190863575471
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2019,0.37159483752
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2020,0.369421344864
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2021,0.368396014896
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2022,0.367369391952
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2023,0.0372061014288957
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2024,72.8978812311385
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2025,58.1959018962151
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2026,132.12369307483
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2027,113.632256433372
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2028,121.840776673579
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2029,141.639182284337
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2030,194.152032312565
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2031,216.915341956539
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2032,199.530367514155
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2033,193.971622739977
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2034,213.472216369091
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2035,212.324507839942
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2036,211.176799310792
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2037,210.029090781643
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2038,208.537344612461
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2039,207.391526414224
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2040,183.272006350797
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2041,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2042,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2043,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2044,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2045,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2046,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2047,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2048,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2049,188.80483344333
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2050,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2051,206.245708215986
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2052,174.439951787711
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2053,174.372499154975
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2054,175.595645803412
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2055,172.609932682126
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2056,169.331362532197
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2057,166.11422092974
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2058,162.957079303882
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2059,159.861366225496
"REGION1","S01B1","SEWSSTPH1",1,"SEWS",2060,156.824224552838
"REGION1","S01B1","SEstCO001",1,"SECO",2015,18.2249598280867
"REGION1","S01B1","SEstCO001",1,"SECO",2016,3.55427826761563
"REGION1","S01B1","SEstCO001",1,"SECO",2017,17.3420463103617
"REGION1","S01B1","SEstCO001",1,"SECO",2018,17.8085728585821
"REGION1","S01B1","SEstCO001",1,"SECO",2019,0.787282501628737
"REGION1","S01B1","SEstCO001",1,"SECO",2020,3.97745844879121
"REGION1","S01B1","SEstCO001",1,"SECO",2021,18.89208
"REGION1","S01B1","SEstCO001",1,"SECO",2022,18.89208
"REGION1","S01B1","SEstCO001",1,"SECO",2023,18.89208
"REGION1","S01B1","SEstCO001",1,"SECO",2024,18.89208
"REGION1","S01B1","SEstCO001",1,"SECO",2025,18.89208
"REGION1","S01B1","SEstCO001",1,"SECO",2026,11.43468
"REGION1","S01B1","SEstCO001",1,"SECO",2027,11.43468
"REGION1","S01B1","SEstCO001",1,"SECO",2028,11.43468
"REGION1","S01B1","SEstCO001",1,"SECO",2029,11.43468
"REGION1","S01B1","SEstCO001",1,"SEE2",2015,1.42526840074827
"REGION1","S01B1","SEstCO001",1,"SEE2",2016,0.277959487981527
"REGION1","S01B1","SEstCO001",1,"SEE2",2017,1.35622085555327
"REGION1","S01B1","SEstCO001",1,"SEE2",2018,1.39270519096804
"REGION1","S01B1","SEstCO001",1,"SEE2",2019,0.0615687980998578
"REGION1","S01B1","SEstCO001",1,"SEE2",2020,0.311053955444931
"REGION1","S01B1","SEstCO001",1,"SEE2",2021,1.47744
"REGION1","S01B1","SEstCO001",1,"SEE2",2022,1.47744
"REGION1","S01B1","SEstCO001",1,"SEE2",2023,1.47744
"REGION1","S01B1","SEstCO001",1,"SEE2",2024,1.47744
"REGION1","S01B1","SEstCO001",1,"SEE2",2025,1.47744
"REGION1","S01B1","SEstCO001",1,"SEE2",2026,0.89424
"REGION1","S01B1","SEstCO001",1,"SEE2",2027,0.89424
"REGION1","S01B1","SEstCO001",1,"SEE2",2028,0.89424
"REGION1","S01B1","SEstCO001",1,"SEE2",2029,0.89424
"REGION1","S01B1","SEstCO001",1,"SENG",2015,5.3843472917157
"REGION1","S01B1","SEstCO001",1,"SENG",2016,1.0500691768191
"REGION1","S01B1","SEstCO001",1,"SENG",2017,5.12350100986791
"REGION1","S01B1","SEstCO001",1,"SENG",2018,5.26133072143482
"REGION1","S01B1","SEstCO001",1,"SENG",2019,0.232593237266129
"REGION1","S01B1","SEstCO001",1,"SENG",2020,1.17509272056974
"REGION1","S01B1","SEstCO001",1,"SENG",2021,5.58144
"REGION1","S01B1","SEstCO001",1,"SENG",2022,5.58144
"REGION1","S01B1","SEstCO001",1,"SENG",2023,5.58144
"REGION1","S01B1","SEstCO001",1,"SENG",2024,5.58144
"REGION1","S01B1","SEstCO001",1,"SENG",2025,5.58144
"REGION1","S01B1","SEstCO001",1,"SENG",2026,3.37824
"REGION1","S01B1","SEstCO001",1,"SENG",2027,3.37824
"REGION1","S01B1","SEstCO001",1,"SENG",2028,3.37824
"REGION1","S01B1","SEstCO001",1,"SENG",2029,3.37824
"REGION1","S01B1","SEstCO001",1,"SEOI",2015,2.09831181221274
"REGION1","S01B1","SEstCO001",1,"SEOI",2016,0.409218135083914
"REGION1","S01B1","SEstCO001",1,"SEOI",2017,1.99665848178676
"REGION1","S01B1","SEstCO001",1,"SEOI",2018,2.05037153114739
"REGION1","S01B1","SEstCO001",1,"SEOI",2019,0.0906429527581239
"REGION1","S01B1","SEstCO001",1,"SEOI",2020,0.457940545516149
"REGION1","S01B1","SEstCO001",1,"SEOI",2021,2.17512
"REGION1","S01B1","SEstCO001",1,"SEOI",2022,2.17512
"REGION1","S01B1","SEstCO001",1,"SEOI",2023,2.17512
"REGION1","S01B1","SEstCO001",1,"SEOI",2024,2.17512
"REGION1","S01B1","SEstCO001",1,"SEOI",2025,2.17512
"REGION1","S01B1","SEstCO001",1,"SEOI",2026,1.31652
"REGION1","S01B1","SEstCO001",1,"SEOI",2027,1.31652
"REGION1","S01B1","SEstCO001",1,"SEOI",2028,1.31652
"REGION1","S01B1","SEstCO001",1,"SEOI",2029,1.31652
"REGION1","S01B1","SEstCO001",1,"SECK",2015,37.4132955196422
"REGION1","S01B1","SEstCO001",1,"SECK",2016,7.29643655951508
"REGION1","S01B1","SEstCO001",1,"SECK",2017,35.6007974582733
"REGION1","S01B1","SEstCO001",1,"SECK",2018,36.5585112629111
"REGION1","S01B1","SEstCO001",1,"SECK",2019,1.61618095012127
"REGION1","S01B1","SEstCO001",1,"SECK",2020,8.16516633042945
"REGION1","S01B1","SEstCO001",1,"SECK",2021,38.7828
"REGION1","S01B1","SEstCO001",1,"SECK",2022,38.7828
"REGION1","S01B1","SEstCO001",1,"SECK",2023,38.7828
"REGION1","S01B1","SEstCO001",1,"SECK",2024,38.7828
"REGION1","S01B1","SEstCO001",1,"SECK",2025,38.7828
"REGION1","S01B1","SEstCO001",1,"SECK",2026,23.4738
"REGION1","S01B1","SEstCO001",1,"SECK",2027,23.4738
"REGION1","S01B1","SEstCO001",1,"SECK",2028,23.4738
"REGION1","S01B1","SEstCO001",1,"SECK",2029,23.4738
"REGION1","S01B1","SEstHY003",1,"SEBM",2044,0.753795186870319
"REGION1","S01B1","SEstHY003",1,"SEBM",2045,1.9342977235966
"REGION1","S01B1","SEstHY003",1,"SEBM",2046,3.25794237952951
"REGION1","S01B1","SEstHY003",1,"SEBM",2047,4.47629422863571
"REGION1","S01B1","SEstHY003",1,"SEBM",2048,5.75761949751727
"REGION1","S01B1","SEstHY003",1,"SEBM",2049,7.03903928201898
"REGION1","S01B1","SEstHY003",1,"SEBM",2050,7.95148791168732
"REGION1","S01B1","SEstHY003",1,"SEBM",2051,7.95148791168732
"REGION1","S01B1","SEstHY003",1,"SEBM",2052,7.95148791168732
"REGION1","S01B1","SEstHY003",1,"SEBM",2053,7.95148791168732
"REGION1","S01B1","SEstHY003",1,"SEBM",2054,8.01512338557057
"REGION1","S01B1","SEstHY003",1,"SEBM",2055,8.02341944399484
"REGION1","S01B1","SEstHY003",1,"SEBM",2056,6.92155414984267
"REGION1","S01B1","SEstHY003",1,"SEBM",2057,6.8471515749533
"REGION1","S01B1","SEstHY003",1,"SEBM",2058,6.90136191696662
"REGION1","S01B1","SEstHY003",1,"SEBM",2059,6.9529185114921
"REGION1","S01B1","SEstHY003",1,"SEBM",2060,6.4492460645768
"REGION1","S01B1","SEstHY003",1,"SECO",2044,0.0565346390152739
"REGION1","S01B1","SEstHY003",1,"SECO",2045,0.145072329269745
"REGION1","S01B1","SEstHY003",1,"SECO",2046,0.244345678464713
"REGION1","S01B1","SEstHY003",1,"SECO",2047,0.335722067147678
"REGION1","S01B1","SEstHY003",1,"SECO",2048,0.431821462313795
"REGION1","S01B1","SEstHY003",1,"SECO",2049,0.527927946151424
"REGION1","S01B1","SEstHY003",1,"SECO",2050,0.596361593376549
"REGION1","S01B1","SEstHY003",1,"SECO",2051,0.596361593376549
"REGION1","S01B1","SEstHY003",1,"SECO",2052,0.596361593376549
"REGION1","S01B1","SEstHY003",1,"SECO",2053,0.596361593376549
"REGION1","S01B1","SEstHY003",1,"SECO",2054,0.601134253917793
"REGION1","S01B1","SEstHY003",1,"SECO",2055,0.601756458299613
"REGION1","S01B1","SEstHY003",1,"SECO",2056,0.5191165612382
"REGION1","S01B1","SEstHY003",1,"SECO",2057,0.513536368121498
"REGION1","S01B1","SEstHY003",1,"SECO",2058,0.517602143772496
"REGION1","S01B1","SEstHY003",1,"SECO",2059,0.521468888361907
"REGION1","S01B1","SEstHY003",1,"SECO",2060,0.48369345484326
"REGION1","S01B1","SEstHY003",1,"SEE2",2044,4.69506716393513
"REGION1","S01B1","SEstHY003",1,"SEE2",2045,12.0479115355445
"REGION1","S01B1","SEstHY003",1,"SEE2",2046,20.2923268210695
"REGION1","S01B1","SEstHY003",1,"SEE2",2047,27.8809183383596
"REGION1","S01B1","SEstHY003",1,"SEE2",2048,35.8617442988219
"REGION1","S01B1","SEstHY003",1,"SEE2",2049,43.8431589565754
"REGION1","S01B1","SEstHY003",1,"SEE2",2050,49.5264104213667
"REGION1","S01B1","SEstHY003",1,"SEE2",2051,49.5264104213667
"REGION1","S01B1","SEstHY003",1,"SEE2",2052,49.5264104213667
"REGION1","S01B1","SEstHY003",1,"SEE2",2053,49.5264104213667
"REGION1","S01B1","SEstHY003",1,"SEE2",2054,49.9227685158395
"REGION1","S01B1","SEstHY003",1,"SEE2",2055,49.9744411083107
"REGION1","S01B1","SEstHY003",1,"SEE2",2056,43.1113944190201
"REGION1","S01B1","SEstHY003",1,"SEE2",2057,42.647972666852
"REGION1","S01B1","SEstHY003",1,"SEE2",2058,42.9856256542492
"REGION1","S01B1","SEstHY003",1,"SEE2",2059,43.3067495858651
"REGION1","S01B1","SEstHY003",1,"SEE2",2060,40.1695897736498
"REGION1","S01B1","SEstEA004",1,"SEBM",2026,2.97070048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2027,2.97070048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2028,2.97070048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2029,3.11765084253005
"REGION1","S01B1","SEstEA004",1,"SEBM",2030,3.43621320111906
"REGION1","S01B1","SEstEA004",1,"SEBM",2031,7.60750048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2032,7.60750048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2033,7.60750048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2034,7.60750048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2035,7.60750048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2036,7.60750048135067
"REGION1","S01B1","SEstEA004",1,"SEBM",2037,7.60750048135067
