REGION,TIMESLICE,TECHNOLOGY,MODE_OF_OPERATION,FUEL,YEAR,VALUE
"REGION1","S02B2","SEWS00X00",1,"SEWS",2029,182.905802551011
"REGION1","S02B2","SEWS00X00",1,"SEWS",2030,63.3150875475853
"REGION1","S02B2","SEWS00X00",1,"SEWS",2031,229.292777578979
"REGION1","S02B2","SEWS00X00",1,"SEWS",2032,228.04388000382
"REGION1","S02B2","SEWS00X00",1,"SEWS",2033,97.0217485238951
"REGION1","S02B2","SEWS00X00",1,"SEWS",2034,223.999285331603
"REGION1","S02B2","SEWS00X00",1,"SEWS",2035,220.867807024581
"REGION1","S02B2","SEWS00X00",1,"SEWS",2036,220.87896950388
"REGION1","S02B2","SEWS00X00",1,"SEWS",2037,218.427980315083
"REGION1","S02B2","SEWS00X00",1,"SEWS",2038,48.9945644737746
"REGION1","S02B2","SEWS00X00",1,"SEWS",2039,207.391526414224
"REGION1","S02B2","SEWS00X00",1,"SEWS",2040,206.245708215986
"REGION1","S02B2","SEWS00X00",1,"SEWS",2041,206.245708215986
"REGION1","S02B2","SEWS00X00",1,"SEWS",2042,33.228599678184
"REGION1","S02B2","SEWS00X00",1,"SEWS",2043,206.245708215986
"REGION1","S02B2","SEWS00X00",1,"SEWS",2044,72.5311220713217
"REGION1","S02B2","SEWS00X00",1,"SEWS",2045,139.612670518325
"REGION1","S02B2","SEWS00X00",1,"SEWS",2046,206.245708215986
"REGION1","S02B2","SEWS00X00",1,"SEWS",2047,73.9764282139609
"REGION1","S02B2","SEWS00X00",1,"SEWS",2048,76.7588731862694
"REGION1","S02B2","SEWS00X00",1,"SEWS",2049,128.833315503473
"REGION1","S02B2","SEWS00X00",1,"SEWS",2050,73.1520602150409
"REGION1","S02B2","SEWS00X00",1,"SEWS",2051,206.245708215986
"REGION1","S02B2","SEWS00X00",1,"SEWS",2052,67.8152381076644
"REGION1","S02B2","SEWS00X00",1,"SEWS",2053,206.245708215986
"REGION1","S02B2","SEWS00X00",1,"SEWS",2054,175.595645803413
"REGION1","S02B2","SEWS00X00",1,"SEWS",2055,56.9585007098471
"REGION1","S02B2","SEWS00X00",1,"SEWS",2056,44.3795236057653
"REGION1","S02B2","SEWS00X00",1,"SEWS",2057,44.2671886876729
"REGION1","S02B2","SEWS00X00",1,"SEWS",2058,38.6640610291854
"REGION1","S02B2","SEWS00X00",1,"SEWS",2059,159.861366225496
"REGION1","S02B2","SEWS00X00",1,"SEWS",2060,31.2322045268394
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2015,11.561694305976
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2017,12.399513696
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2019,12.399513696
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2020,12.399513696
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2021,10.447386183032
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2022,11.075001696
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2024,10.065849696
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2025,7.78605334889912
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2026,7.886712096
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2027,4.7396518927679
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2028,6.454977696
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2029,5.540433696
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2031,4.242727296
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2032,4.242727296
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2033,3.990439296
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2035,3.027456
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2036,3.027456
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2037,3.027456
"REGION1","S02B2","SEWSCHPH2",1,"SEE1",2038,1.766016
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2015,0.1292976
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2017,0.1292976
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2019,0.1292976
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2020,0.1292976
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2022,0.1292976
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2024,27.4704346573347
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2027,53.7128248001622
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2028,54.0011245069068
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2029,10.356699208826
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2030,22.7934132824001
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2031,78.5026353727397
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2032,78.5026353727396
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2033,31.2996225957287
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2034,74.5469090854886
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2035,78.5026353727396
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2036,78.5026353727396
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2037,78.5026353727396
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2038,16.5878616619593
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2039,78.3733377727396
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2040,78.3733377727396
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2041,78.3733377727396
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2042,12.6268628269648
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2043,78.3733377727397
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2044,27.5618153623761
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2045,53.0527935758462
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2046,78.3733377727397
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2047,28.1110314768925
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2048,29.1683601434383
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2049,48.9566403086629
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2050,27.7977717626068
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2051,78.3733377727397
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2052,25.7697801730004
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2053,78.3733377727396
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2054,66.7263187147692
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2055,21.6442216120533
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2056,16.8642122245059
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2057,16.8215249727057
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2058,14.6923373141555
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2059,60.7472948667705
"REGION1","S02B2","SEWSSTPH1",1,"SEE1",2060,11.8682329729058
"REGION1","S02B2","SEstCO001",1,"SEst",2015,3.54874987052377
"REGION1","S02B2","SEstCO001",1,"SEst",2016,3.67175670550312
"REGION1","S02B2","SEstCO001",1,"SEst",2017,3.49792861771112
"REGION1","S02B2","SEstCO001",1,"SEst",2018,3.55225727421607
"REGION1","S02B2","SEstCO001",1,"SEst",2019,3.72508731187743
"REGION1","S02B2","SEstCO001",1,"SEst",2020,3.55163044736981
"REGION1","S02B2","SEstCO001",1,"SEst",2021,3.8
"REGION1","S02B2","SEstCO001",1,"SEst",2022,3.8
"REGION1","S02B2","SEstCO001",1,"SEst",2023,3.8
"REGION1","S02B2","SEstCO001",1,"SEst",2024,3.8
"REGION1","S02B2","SEstCO001",1,"SEst",2025,3.71022853706948
"REGION1","S02B2","SEstCO001",1,"SEst",2026,2.3
"REGION1","S02B2","SEstCO001",1,"SEst",2027,2.3
"REGION1","S02B2","SEstCO001",1,"SEst",2028,2.3
"REGION1","S02B2","SEstCO001",1,"SEst",2029,2.3
"REGION1","S02B2","SEstCO001",1,"SEst",2030,2.3
"REGION1","S02B2","SEstEA004",1,"SEst",2025,0.195547875178782
"REGION1","S02B2","SEstEA004",1,"SEst",2026,1.47356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2027,1.47356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2028,1.47356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2029,1.47356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2030,1.47356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2031,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2032,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2033,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2034,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2035,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2036,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2037,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2038,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2039,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2040,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2041,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2042,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2043,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2044,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2045,3.77356174670173
"REGION1","S02B2","SEstEA004",1,"SEst",2046,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2047,3.77356174670173
"REGION1","S02B2","SEstEA004",1,"SEst",2048,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2049,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2050,3.77356174670173
"REGION1","S02B2","SEstEA004",1,"SEst",2051,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2052,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2053,3.77356174670173
"REGION1","S02B2","SEstEA004",1,"SEst",2054,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2055,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2056,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2057,3.77356174670173
"REGION1","S02B2","SEstEA004",1,"SEst",2058,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2059,3.77356174670172
"REGION1","S02B2","SEstEA004",1,"SEst",2060,3.77356174670172
"REGION1","S02B2","SECK00X00",1,"SECK",2015,38.1423811785656
"REGION1","S02B2","SECK00X00",1,"SECK",2016,37.4739489363648
"REGION1","S02B2","SECK00X00",1,"SECK",2017,37.3445719296705
"REGION1","S02B2","SECK00X00",1,"SECK",2018,37.8902452192944
"REGION1","S02B2","SECK00X00",1,"SECK",2019,38.0182411050211
"REGION1","S02B2","SECK00X00",1,"SECK",2020,38.022174803392
"REGION1","S02B2","SECK00X00",1,"SECK",2021,40.70664
"REGION1","S02B2","SECK00X00",1,"SECK",2022,40.5467106466499
"REGION1","S02B2","SECK00X00",1,"SECK",2023,40.6207573392021
"REGION1","S02B2","SECK00X00",1,"SECK",2024,40.70664
"REGION1","S02B2","SECK00X00",1,"SECK",2025,39.5432717954261
"REGION1","S02B2","SECK00X00",1,"SECK",2026,25.1598313424478
"REGION1","S02B2","SECK00X00",1,"SECK",2027,25.1691833388005
"REGION1","S02B2","SECK00X00",1,"SECK",2028,25.1785353351532
"REGION1","S02B2","SECK00X00",1,"SECK",2029,25.1878873315059
"REGION1","S02B2","SECK00X00",1,"SECK",2030,25.1972393278587
"REGION1","S02B2","SECK00X00",1,"SECK",2031,1.73279132421137
"REGION1","S02B2","SECK00X00",1,"SECK",2032,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2033,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2034,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2035,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2036,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2037,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2038,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2039,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2040,1.7421433205641
"REGION1","S02B2","SECK00X00",1,"SECK",2041,1.74660998905284
"REGION1","S02B2","SECK00X00",1,"SECK",2042,1.75596198540556
"REGION1","S02B2","SECK00X00",1,"SECK",2043,1.76608920443279
"REGION1","S02B2","SECK00X00",1,"SECK",2044,1.77496390122828
"REGION1","S02B2","SECK00X00",1,"SECK",2045,1.78479319713823
"REGION1","S02B2","SECK00X00",1,"SECK",2046,1.79414519349096
"REGION1","S02B2","SECK00X00",1,"SECK",2047,1.80349718984368
"REGION1","S02B2","SECK00X00",1,"SECK",2048,1.8128491861964
"REGION1","S02B2","SECK00X00",1,"SECK",2049,1.82220118254912
"REGION1","S02B2","SECK00X00",1,"SECK",2050,1.83155317890184
"REGION1","S02B2","SECK00X00",1,"SECK",2051,1.84090517525456
"REGION1","S02B2","SECK00X00",1,"SECK",2052,1.85025717160728
"REGION1","S02B2","SECK00X00",1,"SECK",2053,1.85960916796001
"REGION1","S02B2","SECK00X00",1,"SECK",2054,1.86896116431273
"REGION1","S02B2","SECK00X00",1,"SECK",2055,1.87831316066545
"REGION1","S02B2","SECK00X00",1,"SECK",2056,1.86896116431273
"REGION1","S02B2","SECK00X00",1,"SECK",2057,1.85960916796001
"REGION1","S02B2","SECK00X00",1,"SECK",2058,1.85960916796001
"REGION1","S02B2","SECK00X00",1,"SECK",2059,1.85960916796
"REGION1","S02B2","SECK00X00",1,"SECK",2060,1.88150278348828
"REGION1","S02B2","SEOI00I00",1,"SEOI",2015,2.37690442588781
"REGION1","S02B2","SEOI00I00",1,"SEOI",2016,2.10171353822999
"REGION1","S02B2","SEOI00I00",1,"SEOI",2017,2.29767166843846
"REGION1","S02B2","SEOI00I00",1,"SEOI",2018,2.32718765872748
"REGION1","S02B2","SEOI00I00",1,"SEOI",2019,2.13223997731864
"REGION1","S02B2","SEOI00I00",1,"SEOI",2020,2.3516780209252
"REGION1","S02B2","SEOI00I00",1,"SEOI",2021,2.52072
"REGION1","S02B2","SEOI00I00",1,"SEOI",2022,2.4919901760449
"REGION1","S02B2","SEOI00I00",1,"SEOI",2023,2.50529197710217
"REGION1","S02B2","SEOI00I00",1,"SEOI",2024,2.52072
"REGION1","S02B2","SEOI00I00",1,"SEOI",2025,2.42493469715061
"REGION1","S02B2","SEOI00I00",1,"SEOI",2026,1.61939988187685
"REGION1","S02B2","SEOI00I00",1,"SEOI",2027,1.62107988122165
"REGION1","S02B2","SEOI00I00",1,"SEOI",2028,1.62275988056645
"REGION1","S02B2","SEOI00I00",1,"SEOI",2029,1.62443987991125
"REGION1","S02B2","SEOI00I00",1,"SEOI",2030,1.62611987925605
"REGION1","S02B2","SEOI00I00",1,"SEOI",2031,0.311279878600847
"REGION1","S02B2","SEOI00I00",1,"SEOI",2032,0.312959877945647
"REGION1","S02B2","SEOI00I00",1,"SEOI",2033,0.312959877945648
"REGION1","S02B2","SEOI00I00",1,"SEOI",2034,0.312959877945648
"REGION1","S02B2","SEOI00I00",1,"SEOI",2035,0.312959877945648
"REGION1","S02B2","SEOI00I00",1,"SEOI",2036,0.312959877945648
"REGION1","S02B2","SEOI00I00",1,"SEOI",2037,0.312959877945648
"REGION1","S02B2","SEOI00I00",1,"SEOI",2038,0.312959877945648
"REGION1","S02B2","SEOI00I00",1,"SEOI",2039,0.312959877945648
"REGION1","S02B2","SEOI00I00",1,"SEOI",2040,0.312959877945648
"REGION1","S02B2","SEOI00I00",1,"SEOI",2041,0.313762273482546
"REGION1","S02B2","SEOI00I00",1,"SEOI",2042,0.315442272827346
"REGION1","S02B2","SEOI00I00",1,"SEOI",2043,0.317261533730442
"REGION1","S02B2","SEOI00I00",1,"SEOI",2044,0.31885579063981
"REGION1","S02B2","SEOI00I00",1,"SEOI",2045,0.320621532420042
"REGION1","S02B2","SEOI00I00",1,"SEOI",2046,0.322301531764842
"REGION1","S02B2","SEOI00I00",1,"SEOI",2047,0.323981531109643
"REGION1","S02B2","SEOI00I00",1,"SEOI",2048,0.325661530454443
"REGION1","S02B2","SEOI00I00",1,"SEOI",2049,0.327341529799243
"REGION1","S02B2","SEOI00I00",1,"SEOI",2050,0.329021529144043
"REGION1","S02B2","SEOI00I00",1,"SEOI",2051,0.330701528488844
"REGION1","S02B2","SEOI00I00",1,"SEOI",2052,0.332381527833644
"REGION1","S02B2","SEOI00I00",1,"SEOI",2053,0.334061527178444
"REGION1","S02B2","SEOI00I00",1,"SEOI",2054,0.335741526523244
"REGION1","S02B2","SEOI00I00",1,"SEOI",2055,0.337421525868045
"REGION1","S02B2","SEOI00I00",1,"SEOI",2056,0.335741526523244
"REGION1","S02B2","SEOI00I00",1,"SEOI",2057,0.334061527178444
"REGION1","S02B2","SEOI00I00",1,"SEOI",2058,0.334061527178444
"REGION1","S02B2","SEOI00I00",1,"SEOI",2059,0.334061527178444
"REGION1","S02B2","SEOI00I00",1,"SEOI",2060,0.337994512003882
"REGION1","S02B2","SEceCO001",1,"SEce",2015,3.2
"REGION1","S02B2","SEceCO001",1,"SEce",2017,2.73571599685752
"REGION1","S02B2","SEceCO001",1,"SEce",2018,2.72107032376112
"REGION1","S02B2","SEceCO001",1,"SEce",2020,2.95115511898812
"REGION1","S02B2","SEceCO001",1,"SEce",2021,3.2
"REGION1","S02B2","SEceCO001",1,"SEce",2022,2.93398311152684
"REGION1","S02B2","SEceCO001",1,"SEce",2023,3.0571479361312
"REGION1","S02B2","SEceCO001",1,"SEce",2024,3.2
"REGION1","S02B2","SEceCO001",1,"SEce",2025,2.78888780122265
"REGION1","S02B2","SEceCO001",1,"SEce",2026,2.80444335071154
"REGION1","S02B2","SEceCO001",1,"SEce",2027,2.81999890020042
"REGION1","S02B2","SEceCO001",1,"SEce",2028,2.83555444968932
"REGION1","S02B2","SEceCO001",1,"SEce",2029,2.85110999917821
"REGION1","S02B2","SEceCO001",1,"SEce",2030,2.8666655486671
"REGION1","S02B2","SEceCO001",1,"SEce",2031,2.88222109815599
"REGION1","S02B2","SEceCO001",1,"SEce",2032,2.89777664764488
"REGION1","S02B2","SEceCO001",1,"SEce",2033,2.89777664764488
"REGION1","S02B2","SEceCO001",1,"SEce",2034,2.89777664764488
"REGION1","S02B2","SEceCO001",1,"SEce",2035,2.89777664764488
"REGION1","S02B2","SEceCO001",1,"SEce",2036,2.89777664764488
"REGION1","S02B2","SEceCO001",1,"SEce",2037,2.89777664764489
"REGION1","S02B2","SEceCO001",1,"SEce",2038,2.89777664764488
"REGION1","S02B2","SEceCO001",1,"SEce",2039,2.89777664764488
"REGION1","S02B2","SEceCO001",1,"SEce",2040,2.89777664764489
"REGION1","S02B2","SEceCO001",1,"SEce",2041,2.9052062359495
"REGION1","S02B2","SEceCO001",1,"SEce",2042,2.92076178543839
"REGION1","S02B2","SEceCO001",1,"SEce",2043,2.93760679380039
"REGION1","S02B2","SEceCO001",1,"SEce",2044,2.95236843185009
"REGION1","S02B2","SEceCO001",1,"SEce",2045,2.96871789277817
"REGION1","S02B2","SEceCO001",1,"SEce",2046,2.98427344226706
"REGION1","S02B2","SEceCO001",1,"SEce",2047,2.99982899175595
"REGION1","S02B2","SEceCO001",1,"SEce",2048,3.01538454124484
"REGION1","S02B2","SEceCO001",1,"SEce",2049,3.03094009073373
"REGION1","S02B2","SEceCO001",1,"SEce",2050,3.04649564022262
"REGION1","S02B2","SEceCO001",1,"SEce",2051,3.06205118971152
"REGION1","S02B2","SEceCO001",1,"SEce",2052,3.07760673920041
"REGION1","S02B2","SEceCO001",1,"SEce",2053,3.0931622886893
"REGION1","S02B2","SEceCO001",1,"SEce",2054,3.10871783817819
"REGION1","S02B2","SEceCO001",1,"SEce",2055,3.12427338766708
"REGION1","S02B2","SEceCO001",1,"SEce",2056,3.10871783817819
"REGION1","S02B2","SEceCO001",1,"SEce",2057,3.0931622886893
"REGION1","S02B2","SEceCO001",1,"SEce",2058,3.0931622886893
"REGION1","S02B2","SEceCO001",1,"SEce",2059,3.0931622886893
"REGION1","S02B2","SEceCO001",1,"SEce",2060,3.12957881485076
"REGION1","S02B2","SEcePL003",1,"SEce",2033,0.0162781971803602
"REGION1","S02B2","SEcePL003",1,"SEce",2034,0.0325563943607219
"REGION1","S02B2","SEcePL003",1,"SEce",2035,0.0483595969890815
"REGION1","S02B2","SEcePL003",1,"SEce",2036,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2037,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2038,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2039,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2040,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2041,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2042,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2043,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2044,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2045,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2046,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2047,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2048,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2049,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2050,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2051,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2052,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2053,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2054,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2055,0.137379675903035
"REGION1","S02B2","SEcePL003",1,"SEce",2056,0.179062698261868
"REGION1","S02B2","SEcePL003",1,"SEce",2057,0.213367574271182
"REGION1","S02B2","SEcePL003",1,"SEce",2058,0.230520012275838
"REGION1","S02B2","SEcePL003",1,"SEce",2059,0.247672450280497
"REGION1","S02B2","SEcePL003",1,"SEce",2060,0.231869247652137
"REGION1","S02B2","SEppCO001",1,"SEpu",2015,8274.14692949563
"REGION1","S02B2","SEppCO001",1,"SEpu",2016,8495.85695773153
"REGION1","S02B2","SEppCO001",1,"SEpu",2017,8723.50024746994
"REGION1","S02B2","SEppCO001",1,"SEpu",2018,8957.2436391046
"REGION1","S02B2","SEppCO001",1,"SEpu",2019,9265.89836753009
"REGION1","S02B2","SEppCO001",1,"SEpu",2020,9360.68341997622
"REGION1","S02B2","SEppCO001",1,"SEpu",2021,9364.70475954493
"REGION1","S02B2","SEppCO001",1,"SEpu",2022,9374.59644124665
"REGION1","S02B2","SEppCO001",1,"SEpu",2023,9385.58556936401
"REGION1","S02B2","SEppCO001",1,"SEpu",2024,9397.73798687068
"REGION1","S02B2","SEppCO001",1,"SEpu",2025,9506.25723547623
"REGION1","S02B2","SEppCO001",1,"SEpu",2026,9615.9756494118
"REGION1","S02B2","SEppCO001",1,"SEpu",2027,9726.89322867741
"REGION1","S02B2","SEppCO001",1,"SEpu",2028,9839.03082832226
"REGION1","S02B2","SEppCO001",1,"SEpu",2029,9952.40930339558
"REGION1","S02B2","SEppCO001",1,"SEpu",2030,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2031,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2032,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2033,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2034,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2035,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2036,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2037,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2038,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2039,10012.9075666206
"REGION1","S02B2","SEppCO001",1,"SEpu",2040,9941.4386458584
"REGION1","S02B2","SEppCO001",1,"SEpu",2041,10062.2400995621
"REGION1","S02B2","SEppCO001",1,"SEpu",2042,10182.3623331156
"REGION1","S02B2","SEppCO001",1,"SEpu",2043,10303.655865109
"REGION1","S02B2","SEppCO001",1,"SEpu",2044,10426.7383665642
"REGION1","S02B2","SEppCO001",1,"SEpu",2045,10550.8211654678
"REGION1","S02B2","SEppCO001",1,"SEpu",2046,10676.5789346692
"REGION1","S02B2","SEppCO001",1,"SEpu",2047,10803.720870521
"REGION1","S02B2","SEppCO001",1,"SEpu",2048,10932.2469730231
"REGION1","S02B2","SEppCO001",1,"SEpu",2049,11062.256111222
"REGION1","S02B2","SEppCO001",1,"SEpu",2050,11193.7482851178
"REGION1","S02B2","SEppCO001",1,"SEpu",2051,11326.7234947103
"REGION1","S02B2","SEppCO001",1,"SEpu",2052,11461.2806090462
"REGION1","S02B2","SEppCO001",1,"SEpu",2053,11597.3207590788
"REGION1","S02B2","SEppCO001",1,"SEpu",2054,11734.8439448083
"REGION1","S02B2","SEppCO001",1,"SEpu",2055,11873.949035281
"REGION1","S02B2","SEppCO001",1,"SEpu",2056,12022.1573938047
"REGION1","S02B2","SEppCO001",1,"SEpu",2057,12171.9476570716
"REGION1","S02B2","SEppCO001",1,"SEpu",2058,12319.5591434279
"REGION1","S02B2","SEppCO001",1,"SEpu",2059,12468.851403574
"REGION1","S02B2","SEppCO001",1,"SEpu",2060,12610.9215746264
"REGION1","S02B2","SEppBC002",1,"SEpu",2020,82.4828659063424
"REGION1","S02B2","SEppBC002",1,"SEpu",2021,182.340526492188
"REGION1","S02B2","SEppBC002",1,"SEpu",2022,277.464445127397
"REGION1","S02B2","SEppBC002",1,"SEpu",2023,372.648372578558
"REGION1","S02B2","SEppBC002",1,"SEpu",2024,467.836893396618
"REGION1","S02B2","SEppBC002",1,"SEpu",2025,467.836893396618
"REGION1","S02B2","SEppBC002",1,"SEpu",2026,467.836893396618
"REGION1","S02B2","SEppBC002",1,"SEpu",2027,467.836893396618
"REGION1","S02B2","SEppBC002",1,"SEpu",2028,467.836893396618
"REGION1","S02B2","SEppBC002",1,"SEpu",2029,467.836893396618
"REGION1","S02B2","SEppBC002",1,"SEpu",2030,521.91627057494
"REGION1","S02B2","SEppBC002",1,"SEpu",2031,637.870344226678
"REGION1","S02B2","SEppBC002",1,"SEpu",2032,754.971445585402
"REGION1","S02B2","SEppBC002",1,"SEpu",2033,873.428125143296
"REGION1","S02B2","SEppBC002",1,"SEpu",2034,993.240382900351
"REGION1","S02B2","SEppBC002",1,"SEpu",2035,1114.30394361048
"REGION1","S02B2","SEppBC002",1,"SEpu",2036,1236.72308251978
"REGION1","S02B2","SEppBC002",1,"SEpu",2037,1379.81989329746
"REGION1","S02B2","SEppBC002",1,"SEpu",2038,1523.38276386991
"REGION1","S02B2","SEppBC002",1,"SEpu",2039,1665.22974826273
"REGION1","S02B2","SEppBC002",1,"SEpu",2040,1811.32006566477
"REGION1","S02B2","SEppBC002",1,"SEpu",2041,1819.81991711232
"REGION1","S02B2","SEppBC002",1,"SEpu",2042,1830.3545669092
"REGION1","S02B2","SEppBC002",1,"SEpu",2043,1841.28204695752
"REGION1","S02B2","SEppBC002",1,"SEpu",2044,1851.77613574322
