REGION,TECHNOLOGY,YEAR,VALUE
"REGION1","SEWSSTPH1",2053,499.490566101521
"REGION1","SEWSSTPH1",2054,1695.64089591607
"REGION1","SEWSSTPH1",2055,682.764025629107
"REGION1","SEWSSTPH1",2056,189.527615043513
"REGION1","SEstEA004",2045,243.71991404587
"REGION1","SEstEA004",2051,437.262146217205
"REGION1","SEcePL003",2037,0.23411956054443
"REGION1","SEcePL003",2038,0.670360423772666
"REGION1","SEcePL003",2043,2.9332230538921
"REGION1","SEcePL003",2045,8.01855912084988
"REGION1","SEcePL003",2046,1.45680693455887
"REGION1","SEcePL003",2047,1.57717450710258
"REGION1","SEcePL003",2048,1.69363818440545
"REGION1","SEcePL003",2049,390.511366290788
"REGION1","SEcePL003",2050,2.45816418649334
"REGION1","SEcePL003",2051,4.84463828695736
"REGION1","SEcePL003",2052,5.05845887824911
"REGION1","SEcePL003",2053,10.0958749028457
"REGION1","SEcePL003",2054,2.99722952171925
"REGION1","SEcePL003",2055,3.00119007238638
"REGION1","SEcePL003",2056,43.9018795712179
"REGION1","SEcePL003",2057,7.66552246037091
"REGION1","SEcePL003",2058,8.19859823926447
"REGION1","SEcePL003",2059,5.40344951089208
"REGION1","SEcePL003",2060,8.7854989017054
"REGION1","SEppBC002",2037,18.3650747692655
"REGION1","SEppBC002",2038,36.2788757186151
"REGION1","SEppBC002",2039,53.7087827594523
"REGION1","SEppBC002",2040,4645.48255239525
"REGION1","SEppBC002",2041,236.958684582512
"REGION1","SEppBC002",2042,283.568751940589
"REGION1","SEppBC002",2043,330.188077564638
"REGION1","SEppBC002",2044,445.670651637086
"REGION1","SEppBC002",2045,346.123160822646
"REGION1","SEppBC002",2046,289.540398501576
"REGION1","SEppBC002",2047,314.826875784407
"REGION1","SEppBC002",2048,339.549067448751
"REGION1","SEppBC002",2049,363.867113343272
"REGION1","SEppBC002",2050,387.66410889415
"REGION1","SEppBC002",2051,410.974609711491
"REGION1","SEppBC002",2052,433.959033981278
"REGION1","SEppBC002",2053,456.323230640922
"REGION1","SEppBC002",2054,478.254309832844
"REGION1","SEppBC002",2055,499.848575836898
"REGION1","SEppBC002",2056,521.35335693479
"REGION1","SEppBC002",2057,541.998059612858
"REGION1","SEppBC002",2058,562.655881982781
"REGION1","SEppBC002",2059,583.15188438094
"REGION1","SEppBC002",2060,602.838968451504
