REGION,TECHNOLOGY,FUEL,YEAR,VALUE
"REGION1","SEcePL003","SEce",2037,0.119313367918063
"REGION1","SEcePL003","SEce",2038,0.118152854479669
"REGION1","SEcePL003","SEce",2039,0.123641756532998
"REGION1","SEcePL003","SEce",2040,0.112000
"REGION1","SEcePL003","SEce",2041,0.119313367918063
"REGION1","SEcePL003","SEce",2042,0.119313367918063
"REGION1","SEcePL003","SEce",2043,0.118152854479669
"REGION1","SEcePL003","SEce",2044,0.118867375053595
"REGION1","SEcePL003","SEce",2045,0.118152854479669
"REGION1","SEcePL003","SEce",2046,0.118152854479669
"REGION1","SEcePL003","SEce",2047,0.118152854479669
"REGION1","SEcePL003","SEce",2048,0.118152854479669
"REGION1","SEcePL003","SEce",2049,0.118152854479669
"REGION1","SEcePL003","SEce",2050,0.118152854479669
"REGION1","SEcePL003","SEce",2051,0.118152854479669
"REGION1","SEcePL003","SEce",2052,0.118152854479669
"REGION1","SEcePL003","SEce",2053,0.118152854479669
"REGION1","SEcePL003","SEce",2054,0.118152854479669
"REGION1","SEcePL003","SEce",2055,0.118152854479669
"REGION1","SEcePL003","SEce",2056,0.146152854479668
"REGION1","SEcePL003","SEce",2057,0.174152854479668
"REGION1","SEcePL003","SEce",2058,0.188152854479668
"REGION1","SEcePL003","SEce",2059,0.20215285447967
"REGION1","SEcePL003","SEce",2060,0.183377968152151
"REGION1","SEppCO001","SEpu",2015,7934.91
"REGION1","SEppCO001","SEpu",2016,8147.53
"REGION1","SEppCO001","SEpu",2017,8365.84
"REGION1","SEppCO001","SEpu",2018,8590
"REGION1","SEppCO001","SEpu",2019,8886
"REGION1","SEppCO001","SEpu",2020,8976.8989007464
"REGION1","SEppCO001","SEpu",2021,8980.75536689681
"REGION1","SEppCO001","SEpu",2022,8990.24149334835
"REGION1","SEppCO001","SEpu",2023,9000.78007132294
"REGION1","SEppCO001","SEpu",2024,9012.43424425697
"REGION1","SEppCO001","SEpu",2025,9116.50424425697
"REGION1","SEppCO001","SEpu",2026,9221.72424425696
"REGION1","SEppCO001","SEpu",2027,9328.09424425696
"REGION1","SEppCO001","SEpu",2028,9435.63424425697
"REGION1","SEppCO001","SEpu",2029,9544.36424425697
"REGION1","SEppCO001","SEpu",2030,9602.38210131673
"REGION1","SEppCO001","SEpu",2031,9602.38210131673
"REGION1","SEppCO001","SEpu",2032,9602.38210131673
"REGION1","SEppCO001","SEpu",2033,9602.38210131673
"REGION1","SEppCO001","SEpu",2034,9602.38210131673
"REGION1","SEppCO001","SEpu",2035,9602.38210131673
"REGION1","SEppCO001","SEpu",2036,9602.38210131673
"REGION1","SEppCO001","SEpu",2037,9583.7522062613
"REGION1","SEppCO001","SEpu",2038,9566.07535968837
"REGION1","SEppCO001","SEpu",2039,9551.34404860346
"REGION1","SEppCO001","SEpu",2040,9533.84337957566
"REGION1","SEppCO001","SEpu",2041,9649.69201885844
"REGION1","SEppCO001","SEpu",2042,9764.88928576317
"REGION1","SEppCO001","SEpu",2043,9881.20982830983
"REGION1","SEppCO001","SEpu",2044,9999.24599323946
"REGION1","SEppCO001","SEpu",2045,10118.2414437962
"REGION1","SEppCO001","SEpu",2046,10238.843191495
"REGION1","SEppCO001","SEpu",2047,10360.7723555292
"REGION1","SEppCO001","SEpu",2048,10484.0289358988
"REGION1","SEppCO001","SEpu",2049,10608.7077480563
"REGION1","SEppCO001","SEpu",2050,10734.8087920017
"REGION1","SEppCO001","SEpu",2051,10862.3320677351
"REGION1","SEppCO001","SEpu",2052,10991.3723907089
"REGION1","SEppCO001","SEpu",2053,11121.8349454705
"REGION1","SEppCO001","SEpu",2054,11253.7197320202
"REGION1","SEppCO001","SEpu",2055,11387.1215658102
"REGION1","SEppCO001","SEpu",2056,11529.2534370658
"REGION1","SEppCO001","SEpu",2057,11672.9023555618
"REGION1","SEppCO001","SEpu",2058,11814.4618261857
"REGION1","SEppCO001","SEpu",2059,11957.6331595026
"REGION1","SEppCO001","SEpu",2060,12093.8785066775
"REGION1","SEppBC002","SEpu",2020,79.1010992535973
"REGION1","SEppBC002","SEpu",2021,174.864633103189
"REGION1","SEppBC002","SEpu",2022,266.088506651651
"REGION1","SEppBC002","SEpu",2023,357.369928677055
"REGION1","SEppBC002","SEpu",2024,448.655755743033
"REGION1","SEppBC002","SEpu",2025,448.655755743033
"REGION1","SEppBC002","SEpu",2026,448.655755743033
"REGION1","SEppBC002","SEpu",2027,448.655755743033
"REGION1","SEppBC002","SEpu",2028,448.655755743033
"REGION1","SEppBC002","SEpu",2029,448.655755743033
"REGION1","SEppBC002","SEpu",2030,500.517898683271
"REGION1","SEppBC002","SEpu",2031,611.717898683272
"REGION1","SEppBC002","SEpu",2032,724.017898683271
"REGION1","SEppBC002","SEpu",2033,837.617898683273
"REGION1","SEppBC002","SEpu",2034,952.517898683272
"REGION1","SEppBC002","SEpu",2035,1068.61789868327
"REGION1","SEppBC002","SEpu",2036,1186.01789868327
"REGION1","SEppBC002","SEpu",2037,1323.2477937387
"REGION1","SEppBC002","SEpu",2038,1460.92464031163
"REGION1","SEppBC002","SEpu",2039,1596.95595139654
"REGION1","SEppBC002","SEpu",2040,1737.05662042433
"REGION1","SEppBC002","SEpu",2041,1745.20798114156
"REGION1","SEppBC002","SEpu",2042,1755.31071423683
"REGION1","SEppBC002","SEpu",2043,1765.79017169016
"REGION1","SEppBC002","SEpu",2044,1775.85400676054
"REGION1","SEppBC002","SEpu",2045,1786.35855620377
"REGION1","SEppBC002","SEpu",2046,1796.75680850496
"REGION1","SEppBC002","SEpu",2047,1807.22764447076
"REGION1","SEppBC002","SEpu",2048,1817.77106410118
"REGION1","SEppBC002","SEpu",2049,1828.39225194368
"REGION1","SEppBC002","SEpu",2050,1839.09120799826
"REGION1","SEppBC002","SEpu",2051,1849.86793226493
"REGION1","SEppBC002","SEpu",2052,1860.72760929115
"REGION1","SEppBC002","SEpu",2053,1871.66505452946
"REGION1","SEppBC002","SEpu",2054,1882.68026797985
"REGION1","SEppBC002","SEpu",2055,1893.77843418979
"REGION1","SEppBC002","SEpu",2056,1897.74656293422
"REGION1","SEppBC002","SEpu",2057,1901.79764443821
"REGION1","SEppBC002","SEpu",2058,1909.53817381429
"REGION1","SEppBC002","SEpu",2059,1917.3668404974
"REGION1","SEppBC002","SEpu",2060,1933.7214933225
"REGION1","SEBA00X00","SEBA",2015,97.599393
"REGION1","SEBA00X00","SEBA",2016,100.214619
"REGION1","SEBA00X00","SEBA",2017,102.899832
"REGION1","SEBA00X00","SEBA",2018,105.657
"REGION1","SEBA00X00","SEBA",2019,109.2978
"REGION1","SEBA00X00","SEBA",2020,111.3888
"REGION1","SEBA00X00","SEBA",2021,112.614126
"REGION1","SEBA00X00","SEBA",2022,113.852859
"REGION1","SEBA00X00","SEBA",2023,115.105245
"REGION1","SEBA00X00","SEBA",2024,116.371407
"REGION1","SEBA00X00","SEBA",2025,117.651468
"REGION1","SEBA00X00","SEBA",2026,118.945674
"REGION1","SEBA00X00","SEBA",2027,120.254025
"REGION1","SEBA00X00","SEBA",2028,121.576767
"REGION1","SEBA00X00","SEBA",2029,122.914146
"REGION1","SEBA00X00","SEBA",2030,124.26567
"REGION1","SEBA00X00","SEBA",2031,125.63343
"REGION1","SEBA00X00","SEBA",2032,127.01472
"REGION1","SEBA00X00","SEBA",2033,128.412
"REGION1","SEBA00X00","SEBA",2034,129.82527
"REGION1","SEBA00X00","SEBA",2035,131.2533
"REGION1","SEBA00X00","SEBA",2036,132.69732
"REGION1","SEBA00X00","SEBA",2037,139.464201434801
"REGION1","SEBA00X00","SEBA",2038,135.6321
"REGION1","SEBA00X00","SEBA",2039,137.12409
"REGION1","SEBA00X00","SEBA",2040,138.63207
"REGION1","SEBA00X00","SEBA",2041,145.869888332531
"REGION1","SEBA00X00","SEBA",2042,141.69846
"REGION1","SEBA00X00","SEBA",2043,143.2581
"REGION1","SEBA00X00","SEBA",2044,144.83373
"REGION1","SEBA00X00","SEBA",2045,151.992072918443
"REGION1","SEBA00X00","SEBA",2046,148.03788
"REGION1","SEBA00X00","SEBA",2047,149.6664
"REGION1","SEBA00X00","SEBA",2048,151.31214
"REGION1","SEBA00X00","SEBA",2049,152.97633
"REGION1","SEBA00X00","SEBA",2050,154.65897
"REGION1","SEBA00X00","SEBA",2051,156.36006
"REGION1","SEBA00X00","SEBA",2052,164.335671053264
"REGION1","SEBA00X00","SEBA",2053,159.82005
"REGION1","SEBA00X00","SEBA",2054,161.57772
"REGION1","SEBA00X00","SEBA",2055,163.35507
"REGION1","SEBA00X00","SEBA",2056,165.1521
"REGION1","SEBA00X00","SEBA",2057,166.96881
"REGION1","SEBA00X00","SEBA",2058,168.8052
"REGION1","SEBA00X00","SEBA",2059,170.6625
"REGION1","SEBA00X00","SEBA",2060,178.53576231303
"REGION1","SEBL00X00","SEBL",2015,307.874508
"REGION1","SEBL00X00","SEBL",2016,316.124164
"REGION1","SEBL00X00","SEBL",2017,324.594592
"REGION1","SEBL00X00","SEBL",2018,333.292
"REGION1","SEBL00X00","SEBL",2019,349.824762362914
"REGION1","SEBL00X00","SEBL",2020,351.3728
"REGION1","SEBL00X00","SEBL",2021,370.425501564129
"REGION1","SEBL00X00","SEBL",2022,374.500108446298
"REGION1","SEBL00X00","SEBL",2023,378.619624608968
"REGION1","SEBL00X00","SEBL",2024,382.78445464025
"REGION1","SEBL00X00","SEBL",2025,386.995003128259
"REGION1","SEBL00X00","SEBL",2026,388.218674282644
"REGION1","SEBL00X00","SEBL",2027,379.3379
"REGION1","SEBL00X00","SEBL",2028,399.906623566215
"REGION1","SEBL00X00","SEBL",2029,402.438352003324
"REGION1","SEBL00X00","SEBL",2030,391.99252
"REGION1","SEBL00X00","SEBL",2031,413.118097615299
"REGION1","SEBL00X00","SEBL",2032,417.550374166366
"REGION1","SEBL00X00","SEBL",2033,422.138198263546
"REGION1","SEBL00X00","SEBL",2034,424.86259502574
"REGION1","SEBL00X00","SEBL",2035,430.471574910215
"REGION1","SEBL00X00","SEBL",2036,434.449558356111
"REGION1","SEBL00X00","SEBL",2037,439.935854932542
"REGION1","SEBL00X00","SEBL",2038,445.714448753555
"REGION1","SEBL00X00","SEBL",2039,450.46463193825
"REGION1","SEBL00X00","SEBL",2040,454.297344761267
"REGION1","SEBL00X00","SEBL",2041,460.142411975787
"REGION1","SEBL00X00","SEBL",2042,465.684910015308
"REGION1","SEBL00X00","SEBL",2043,469.56976410121
"REGION1","SEBL00X00","SEBL",2044,476.060436207679
"REGION1","SEBL00X00","SEBL",2045,479.454669043543
"REGION1","SEBL00X00","SEBL",2046,486.056187431887
"REGION1","SEBL00X00","SEBL",2047,489.613736162444
"REGION1","SEBL00X00","SEBL",2048,496.536862854315
"REGION1","SEBL00X00","SEBL",2049,501.814739494587
"REGION1","SEBL00X00","SEBL",2050,508.060615861999
"REGION1","SEBL00X00","SEBL",2051,512.881697957359
"REGION1","SEBL00X00","SEBL",2052,518.392198119239
"REGION1","SEBL00X00","SEBL",2053,523.921206620621
"REGION1","SEBL00X00","SEBL",2054,526.48782950778
"REGION1","SEBL00X00","SEBL",2055,530.992738739254
"REGION1","SEBL00X00","SEBL",2056,533.607196667645
"REGION1","SEBL00X00","SEBL",2057,536.988944778126
"REGION1","SEBL00X00","SEBL",2058,543.459255694462
"REGION1","SEBL00X00","SEBL",2059,550.168112242923
"REGION1","SEBL00X00","SEBL",2060,553.733328811729
